receipt_id,date,hour,total_items,total_amount,source
REC-20260108111410-1D74CC,2026-01-08,11:00,2,7.00,SIMULATED
REC-20260108111120-F0F881,2026-01-08,11:00,1,3.50,SIMULATED
REC-20260108112501-56DF23,2026-01-08,11:00,1,4.50,SIMULATED
REC-20260108112308-5E87B3,2026-01-08,11:00,2,8.50,SIMULATED
REC-20260108112008-4EF970,2026-01-08,11:00,1,4.50,SIMULATED
REC-20260108114355-697F83,2026-01-08,11:00,2,9.50,SIMULATED
REC-20260108111215-9B269A,2026-01-08,11:00,2,8.50,SIMULATED
REC-20260108111303-238165,2026-01-08,11:00,2,9.00,SIMULATED
REC-20260108111104-DC5242,2026-01-08,11:00,1,4.50,SIMULATED
REC-20260108112319-A7C819,2026-01-08,11:00,1,3.50,SIMULATED
REC-20260108111825-449AFA,2026-01-08,11:00,1,3.00,SIMULATED
REC-20260108114513-8129B8,2026-01-08,11:00,1,4.50,SIMULATED
REC-20260108121438-5B960E,2026-01-08,12:00,1,4.50,SIMULATED
REC-20260108121327-316ED6,2026-01-08,12:00,1,3.50,SIMULATED
REC-20260108121555-AEE193,2026-01-08,12:00,3,11.50,SIMULATED
REC-20260108121835-C272B7,2026-01-08,12:00,1,5.50,SIMULATED
REC-20260108122847-0C4152,2026-01-08,12:00,1,4.00,SIMULATED
REC-20260108122200-44C6C6,2026-01-08,12:00,1,4.50,SIMULATED
REC-20260108121645-DFF3DE,2026-01-08,12:00,1,3.50,SIMULATED
REC-20260108121628-11E232,2026-01-08,12:00,1,4.50,SIMULATED
REC-20260108120412-3416D7,2026-01-08,12:00,1,3.50,SIMULATED
REC-20260108124036-A896A0,2026-01-08,12:00,1,3.50,SIMULATED
REC-20260108121205-14A364,2026-01-08,12:00,2,8.50,SIMULATED
REC-20260108124655-04099A,2026-01-08,12:00,1,3.00,SIMULATED
REC-20260108120723-CF4417,2026-01-08,12:00,1,3.50,SIMULATED
REC-20260108125102-8FF595,2026-01-08,12:00,1,4.50,SIMULATED
REC-20260108124727-816DB2,2026-01-08,12:00,1,4.50,SIMULATED
REC-20260108123801-6ECBE7,2026-01-08,12:00,3,12.50,SIMULATED
REC-20260108125449-8B9DC8,2026-01-08,12:00,1,3.50,SIMULATED
REC-20260108125117-6756A6,2026-01-08,12:00,1,4.00,SIMULATED
REC-20260108121833-4B877E,2026-01-08,12:00,1,3.50,SIMULATED
REC-20260108121257-060BBF,2026-01-08,12:00,1,2.50,SIMULATED
REC-20260108120807-05A362,2026-01-08,12:00,1,4.00,SIMULATED
REC-20260108124713-A905FA,2026-01-08,12:00,3,12.00,SIMULATED
REC-20260108122826-549610,2026-01-08,12:00,2,9.00,SIMULATED
REC-20260108123422-41CF17,2026-01-08,12:00,1,4.50,SIMULATED
REC-20260108120942-117520,2026-01-08,12:00,3,12.50,SIMULATED
REC-20260108123810-2B2AEC,2026-01-08,12:00,2,9.00,SIMULATED
REC-20260108125321-CE0730,2026-01-08,12:00,1,4.50,SIMULATED
REC-20260108123834-7EA458,2026-01-08,12:00,1,3.00,SIMULATED
REC-20260108121038-004FAF,2026-01-08,12:00,2,9.00,SIMULATED
REC-20260108130210-06BFFC,2026-01-08,13:00,1,5.50,SIMULATED
REC-20260108130727-96EA3C,2026-01-08,13:00,2,7.00,SIMULATED
REC-20260108131614-69E53C,2026-01-08,13:00,2,7.00,SIMULATED
REC-20260108132935-232056,2026-01-08,13:00,1,4.50,SIMULATED
REC-20260108130457-227911,2026-01-08,13:00,2,8.00,SIMULATED
REC-20260108130530-6E8EA5,2026-01-08,13:00,1,4.50,SIMULATED
REC-20260108135435-2CDEC8,2026-01-08,13:00,1,5.00,SIMULATED
REC-20260108135448-C59CF6,2026-01-08,13:00,3,11.50,SIMULATED
REC-20260108133109-E7CE01,2026-01-08,13:00,1,5.00,SIMULATED
REC-20260108134919-D2E989,2026-01-08,13:00,1,4.50,SIMULATED
REC-20260108133025-59B100,2026-01-08,13:00,2,7.00,SIMULATED
REC-20260108132234-50B3D4,2026-01-08,13:00,1,4.50,SIMULATED
REC-20260108135403-0A95F7,2026-01-08,13:00,1,3.50,SIMULATED
REC-20260108134933-D7C94D,2026-01-08,13:00,1,2.50,SIMULATED
REC-20260108134804-0E34BF,2026-01-08,13:00,2,8.00,SIMULATED
REC-20260108131955-DAA474,2026-01-08,13:00,2,8.00,SIMULATED
REC-20260108135105-B8032D,2026-01-08,13:00,1,4.50,SIMULATED
REC-20260108132005-6F7F48,2026-01-08,13:00,2,9.00,SIMULATED
REC-20260108132249-3BEDF5,2026-01-08,13:00,1,4.50,SIMULATED
REC-20260108141237-3D074A,2026-01-08,14:00,2,7.50,SIMULATED
REC-20260108140310-F965E9,2026-01-08,14:00,1,4.50,SIMULATED
REC-20260108143628-1D90F0,2026-01-08,14:00,2,12.00,SIMULATED
REC-20260108144310-2C8EDF,2026-01-08,14:00,2,10.00,SIMULATED
REC-20260108140037-A067D2,2026-01-08,14:00,1,3.50,SIMULATED
REC-20260108142241-12C7A5,2026-01-08,14:00,1,4.50,SIMULATED
REC-20260108144943-BB92BD,2026-01-08,14:00,1,4.50,SIMULATED
REC-20260108140146-98E7E2,2026-01-08,14:00,1,4.50,SIMULATED
REC-20260108143519-EF725B,2026-01-08,14:00,1,4.50,SIMULATED
REC-20260108141032-A34EA7,2026-01-08,14:00,1,4.00,SIMULATED
REC-20260108143050-9780E8,2026-01-08,14:00,1,6.00,SIMULATED
REC-20260108143413-3CC122,2026-01-08,14:00,1,3.50,SIMULATED
REC-20260108140730-EA2CD3,2026-01-08,14:00,2,8.00,SIMULATED
REC-20260108144542-FC488F,2026-01-08,14:00,1,4.00,SIMULATED
REC-20260108140210-62DDA3,2026-01-08,14:00,3,12.00,SIMULATED
REC-20260108155332-4FE747,2026-01-08,15:00,2,10.00,SIMULATED
REC-20260108150911-CC0F12,2026-01-08,15:00,1,4.00,SIMULATED
REC-20260108151805-400927,2026-01-08,15:00,1,4.50,SIMULATED
REC-20260108150619-396E54,2026-01-08,15:00,1,4.50,SIMULATED
REC-20260108152218-6185E8,2026-01-08,15:00,1,4.00,SIMULATED
REC-20260108150714-FE4539,2026-01-08,15:00,1,4.50,SIMULATED
REC-20260108153524-D10577,2026-01-08,15:00,2,7.00,SIMULATED
REC-20260108151451-A8FF60,2026-01-08,15:00,1,4.00,SIMULATED
REC-20260108150328-67D98C,2026-01-08,15:00,1,4.00,SIMULATED
REC-20260108150050-B9E52A,2026-01-08,15:00,2,9.00,SIMULATED
REC-20260108151613-23B7DE,2026-01-08,15:00,2,9.00,SIMULATED
REC-20260108154326-0253CB,2026-01-08,15:00,1,4.50,SIMULATED
REC-20260108153326-2E7007,2026-01-08,15:00,1,5.00,SIMULATED
REC-20260108151043-E7F7F7,2026-01-08,15:00,3,10.50,SIMULATED
REC-20260108155110-DE201D,2026-01-08,15:00,1,3.50,SIMULATED
REC-20260108150836-7E397B,2026-01-08,15:00,2,9.00,SIMULATED
REC-20260108153751-C2EC37,2026-01-08,15:00,1,4.00,SIMULATED
REC-20260108155110-BF7B39,2026-01-08,15:00,1,3.50,SIMULATED
REC-20260108150813-E6AAD0,2026-01-08,15:00,1,4.00,SIMULATED
REC-20260108152624-A27D42,2026-01-08,15:00,1,4.50,SIMULATED
REC-20260108155653-5C8990,2026-01-08,15:00,1,4.50,SIMULATED
REC-20260108151246-EA666F,2026-01-08,15:00,1,3.50,SIMULATED
REC-20260108153012-3DBEEA,2026-01-08,15:00,2,10.00,SIMULATED
REC-20260108155715-856F04,2026-01-08,15:00,1,4.00,SIMULATED
REC-20260108155726-FC404C,2026-01-08,15:00,2,9.50,SIMULATED
REC-20260108153822-6975A8,2026-01-08,15:00,4,14.00,SIMULATED
REC-20260108164825-35EF77,2026-01-08,16:00,2,9.00,SIMULATED
REC-20260108165152-8EFEB1,2026-01-08,16:00,1,4.50,SIMULATED
REC-20260108161229-445FC1,2026-01-08,16:00,1,3.50,SIMULATED
REC-20260108164610-CE859C,2026-01-08,16:00,1,4.00,SIMULATED
REC-20260108161335-0D1DB3,2026-01-08,16:00,2,8.00,SIMULATED
REC-20260108161441-810D9F,2026-01-08,16:00,3,13.50,SIMULATED
REC-20260108164435-581158,2026-01-08,16:00,2,10.00,SIMULATED
REC-20260108160902-845590,2026-01-08,16:00,2,9.00,SIMULATED
REC-20260108165741-082E94,2026-01-08,16:00,3,10.50,SIMULATED
REC-20260108165428-F28ACD,2026-01-08,16:00,2,8.50,SIMULATED
REC-20260108164218-EF5520,2026-01-08,16:00,3,12.50,SIMULATED
REC-20260108163002-D0EA40,2026-01-08,16:00,3,13.50,SIMULATED
REC-20260108164400-D71F68,2026-01-08,16:00,2,9.00,SIMULATED
REC-20260108164740-81E0D4,2026-01-08,16:00,1,4.50,SIMULATED
REC-20260108160514-EEB640,2026-01-08,16:00,3,13.50,SIMULATED
REC-20260108171834-E1618F,2026-01-08,17:00,2,9.00,SIMULATED
REC-20260108170904-CF0D68,2026-01-08,17:00,2,8.00,SIMULATED
REC-20260108174432-D99CB4,2026-01-08,17:00,1,5.00,SIMULATED
REC-20260108172829-26DEF0,2026-01-08,17:00,1,4.50,SIMULATED
REC-20260108172221-BDEBCA,2026-01-08,17:00,1,4.50,SIMULATED
REC-20260108173626-CC82D9,2026-01-08,17:00,2,8.50,SIMULATED
REC-20260108173753-EA1191,2026-01-08,17:00,3,13.50,SIMULATED
REC-20260108175136-DD11CD,2026-01-08,17:00,1,3.50,SIMULATED
REC-20260108173738-F4B407,2026-01-08,17:00,1,5.00,SIMULATED
REC-20260108170835-47C799,2026-01-08,17:00,1,4.00,SIMULATED
REC-20260108174015-C9ECBF,2026-01-08,17:00,1,3.50,SIMULATED
REC-20260108172255-CF8B38,2026-01-08,17:00,1,4.00,SIMULATED
REC-20260108175936-784C0E,2026-01-08,17:00,1,4.50,SIMULATED
REC-20260108172229-E90B7E,2026-01-08,17:00,1,4.50,SIMULATED
REC-20260108175931-333B37,2026-01-08,17:00,1,3.50,SIMULATED
REC-20260108170806-BD8E31,2026-01-08,17:00,3,13.50,SIMULATED
REC-20260109073748-F16C25,2026-01-09,07:00,1,4.00,SIMULATED
REC-20260109075635-147034,2026-01-09,07:00,1,4.50,SIMULATED
REC-20260109070238-1576E3,2026-01-09,07:00,1,5.50,SIMULATED
REC-20260109071318-CCA557,2026-01-09,07:00,1,3.50,SIMULATED
REC-20260109072911-F53524,2026-01-09,07:00,1,4.50,SIMULATED
REC-20260109070144-97A892,2026-01-09,07:00,1,5.50,SIMULATED
REC-20260109074339-E0F91E,2026-01-09,07:00,2,8.00,SIMULATED
REC-20260109073105-685FED,2026-01-09,07:00,2,10.00,SIMULATED
REC-20260109071938-3EAD57,2026-01-09,07:00,2,8.00,SIMULATED
REC-20260109073143-07FC9E,2026-01-09,07:00,1,3.50,SIMULATED
REC-20260109085119-19B88C,2026-01-09,08:00,3,13.50,SIMULATED
REC-20260109084031-FACD94,2026-01-09,08:00,3,12.50,SIMULATED
REC-20260109083712-BE2CF4,2026-01-09,08:00,1,4.50,SIMULATED
REC-20260109082806-54DD69,2026-01-09,08:00,2,9.00,SIMULATED
REC-20260109081407-945D3A,2026-01-09,08:00,1,3.00,SIMULATED
REC-20260109083051-C4157E,2026-01-09,08:00,1,3.50,SIMULATED
REC-20260109083121-5D4BB8,2026-01-09,08:00,3,14.00,SIMULATED
REC-20260109085927-7F0B88,2026-01-09,08:00,1,4.50,SIMULATED
REC-20260109083421-B787FC,2026-01-09,08:00,1,5.00,SIMULATED
REC-20260109080723-3712ED,2026-01-09,08:00,1,4.50,SIMULATED
REC-20260109082816-E12E98,2026-01-09,08:00,1,5.00,SIMULATED
REC-20260109083118-62CCE3,2026-01-09,08:00,2,9.00,SIMULATED
REC-20260109082356-B8CDF2,2026-01-09,08:00,1,4.00,SIMULATED
REC-20260109080728-289269,2026-01-09,08:00,1,3.50,SIMULATED
REC-20260109085102-160B35,2026-01-09,08:00,1,4.50,SIMULATED
REC-20260109085522-FE67F4,2026-01-09,08:00,1,4.50,SIMULATED
REC-20260109082916-B1E687,2026-01-09,08:00,2,8.50,SIMULATED
REC-20260109083421-6CA6EF,2026-01-09,08:00,1,4.50,SIMULATED
REC-20260109082203-4F0315,2026-01-09,08:00,2,7.00,SIMULATED
REC-20260109084952-BF7C3A,2026-01-09,08:00,1,4.50,SIMULATED
REC-20260109083642-77019D,2026-01-09,08:00,2,9.00,SIMULATED
REC-20260109085808-A00C73,2026-01-09,08:00,1,4.50,SIMULATED
REC-20260109083700-172BA1,2026-01-09,08:00,1,4.50,SIMULATED
REC-20260109083355-10784A,2026-01-09,08:00,2,7.00,SIMULATED
REC-20260109084039-7DAEF9,2026-01-09,08:00,2,9.00,SIMULATED
REC-20260109081051-0B11ED,2026-01-09,08:00,1,4.50,SIMULATED
REC-20260109084107-2CFCE4,2026-01-09,08:00,1,4.50,SIMULATED
REC-20260109083943-A4D8C0,2026-01-09,08:00,1,4.50,SIMULATED
REC-20260109080606-F59597,2026-01-09,08:00,2,8.00,SIMULATED
REC-20260109080614-784B2D,2026-01-09,08:00,1,4.50,SIMULATED
REC-20260109084751-1056E1,2026-01-09,08:00,2,8.00,SIMULATED
REC-20260109083355-7509E4,2026-01-09,08:00,2,7.00,SIMULATED
REC-20260109085748-54FA17,2026-01-09,08:00,3,13.00,SIMULATED
REC-20260109085115-4001D4,2026-01-09,08:00,1,3.50,SIMULATED
REC-20260109081619-EE5193,2026-01-09,08:00,2,9.00,SIMULATED
REC-20260109091012-B5FED1,2026-01-09,09:00,2,11.00,SIMULATED
REC-20260109093347-F98993,2026-01-09,09:00,2,10.00,SIMULATED
REC-20260109092010-373851,2026-01-09,09:00,2,8.50,SIMULATED
REC-20260109091413-37ED8A,2026-01-09,09:00,1,4.50,SIMULATED
REC-20260109093907-89021B,2026-01-09,09:00,3,14.00,SIMULATED
REC-20260109094211-963736,2026-01-09,09:00,2,7.00,SIMULATED
REC-20260109090422-B5F10D,2026-01-09,09:00,1,4.50,SIMULATED
REC-20260109092649-95C642,2026-01-09,09:00,2,8.00,SIMULATED
REC-20260109095604-7C4A84,2026-01-09,09:00,3,12.50,SIMULATED
REC-20260109093101-52E980,2026-01-09,09:00,2,9.00,SIMULATED
REC-20260109090744-1B7802,2026-01-09,09:00,1,4.50,SIMULATED
REC-20260109090502-B21137,2026-01-09,09:00,2,12.00,SIMULATED
REC-20260109091311-8D40B0,2026-01-09,09:00,2,9.00,SIMULATED
REC-20260109091407-C48402,2026-01-09,09:00,1,3.50,SIMULATED
REC-20260109091339-26AC94,2026-01-09,09:00,1,4.50,SIMULATED
REC-20260109092843-EAC6DB,2026-01-09,09:00,1,4.00,SIMULATED
REC-20260109091902-6F29DB,2026-01-09,09:00,3,12.00,SIMULATED
REC-20260109094524-2C2D8D,2026-01-09,09:00,1,4.00,SIMULATED
REC-20260109095912-754DB8,2026-01-09,09:00,1,3.50,SIMULATED
REC-20260109090501-0DA390,2026-01-09,09:00,2,8.00,SIMULATED
REC-20260109105056-765AE3,2026-01-09,10:00,1,5.00,SIMULATED
REC-20260109101008-1D40FA,2026-01-09,10:00,2,9.00,SIMULATED
REC-20260109104901-DE3F7B,2026-01-09,10:00,1,4.50,SIMULATED
REC-20260109100352-1B5A42,2026-01-09,10:00,1,4.00,SIMULATED
REC-20260109105715-6CB8E9,2026-01-09,10:00,1,4.00,SIMULATED
REC-20260109101000-7C492C,2026-01-09,10:00,1,4.50,SIMULATED
REC-20260109103946-B2E5F9,2026-01-09,10:00,2,9.50,SIMULATED
REC-20260109103233-709B4F,2026-01-09,10:00,3,14.00,SIMULATED
REC-20260109105356-FD15AA,2026-01-09,10:00,2,9.50,SIMULATED
REC-20260109104511-716CFD,2026-01-09,10:00,2,12.00,SIMULATED
REC-20260109100416-5A4ECC,2026-01-09,10:00,2,8.50,SIMULATED
REC-20260109104037-D0F4A0,2026-01-09,10:00,2,8.00,SIMULATED
REC-20260109104300-44548C,2026-01-09,10:00,1,4.50,SIMULATED
REC-20260109103104-58DA14,2026-01-09,10:00,2,9.00,SIMULATED
REC-20260109103910-242A2A,2026-01-09,10:00,4,15.00,SIMULATED
REC-20260109105544-9F5315,2026-01-09,10:00,1,4.50,SIMULATED
REC-20260109102000-A37860,2026-01-09,10:00,1,3.50,SIMULATED
REC-20260109104546-BB0B15,2026-01-09,10:00,1,3.00,SIMULATED
REC-20260109105649-C066E0,2026-01-09,10:00,2,9.50,SIMULATED
REC-20260109101958-350F27,2026-01-09,10:00,1,4.00,SIMULATED
REC-20260109101949-067284,2026-01-09,10:00,1,3.50,SIMULATED
REC-20260109103258-240518,2026-01-09,10:00,2,9.00,SIMULATED
REC-20260109102504-679CBA,2026-01-09,10:00,1,4.50,SIMULATED
REC-20260109112848-3F9D80,2026-01-09,11:00,2,8.00,SIMULATED
REC-20260109111935-1E216F,2026-01-09,11:00,2,7.00,SIMULATED
REC-20260109113609-52C569,2026-01-09,11:00,1,4.00,SIMULATED
REC-20260109111349-4F8C35,2026-01-09,11:00,2,7.50,SIMULATED
REC-20260109113724-E39B72,2026-01-09,11:00,1,4.00,SIMULATED
REC-20260109113125-AAAD50,2026-01-09,11:00,1,4.00,SIMULATED
REC-20260109110542-81C086,2026-01-09,11:00,1,4.50,SIMULATED
REC-20260109115131-158140,2026-01-09,11:00,1,4.00,SIMULATED
REC-20260109110859-696FA6,2026-01-09,11:00,1,4.50,SIMULATED
REC-20260109110315-A231F5,2026-01-09,11:00,1,4.50,SIMULATED
REC-20260109111831-F464F1,2026-01-09,11:00,1,3.50,SIMULATED
REC-20260109112015-0C60DB,2026-01-09,11:00,1,4.50,SIMULATED
REC-20260109111812-7AB292,2026-01-09,11:00,1,5.50,SIMULATED
REC-20260109111503-4B9B57,2026-01-09,11:00,3,11.50,SIMULATED
REC-20260109111152-946BE3,2026-01-09,11:00,3,13.50,SIMULATED
REC-20260109115526-B39F66,2026-01-09,11:00,2,8.00,SIMULATED
REC-20260109111922-0E0E07,2026-01-09,11:00,2,10.00,SIMULATED
REC-20260109113332-D3C632,2026-01-09,11:00,1,3.50,SIMULATED
REC-20260109114129-6185ED,2026-01-09,11:00,1,4.50,SIMULATED
REC-20260109114923-F8B448,2026-01-09,11:00,1,3.50,SIMULATED
REC-20260109113938-ACB60E,2026-01-09,11:00,1,3.00,SIMULATED
REC-20260109110802-DDFABF,2026-01-09,11:00,1,4.00,SIMULATED
REC-20260109120701-50A312,2026-01-09,12:00,1,3.50,SIMULATED
REC-20260109125719-17C2D5,2026-01-09,12:00,1,4.50,SIMULATED
REC-20260109121725-525AFD,2026-01-09,12:00,1,5.50,SIMULATED
REC-20260109121309-BACE13,2026-01-09,12:00,2,9.00,SIMULATED
REC-20260109121244-225D51,2026-01-09,12:00,1,4.50,SIMULATED
REC-20260109125314-68C502,2026-01-09,12:00,3,14.50,SIMULATED
REC-20260109123003-831747,2026-01-09,12:00,3,10.50,SIMULATED
REC-20260109124023-BDF794,2026-01-09,12:00,1,3.50,SIMULATED
REC-20260109122011-45E98F,2026-01-09,12:00,1,4.50,SIMULATED
REC-20260109122143-D17535,2026-01-09,12:00,2,8.50,SIMULATED
REC-20260109125238-75F10E,2026-01-09,12:00,1,5.00,SIMULATED
REC-20260109121202-BDEB3D,2026-01-09,12:00,1,4.00,SIMULATED
REC-20260109122404-63928A,2026-01-09,12:00,1,3.50,SIMULATED
REC-20260109123741-80D0A4,2026-01-09,12:00,1,4.50,SIMULATED
REC-20260109124510-2AF3C6,2026-01-09,12:00,1,4.50,SIMULATED
REC-20260109123321-B27FA3,2026-01-09,12:00,1,5.00,SIMULATED
REC-20260109122846-E359BE,2026-01-09,12:00,1,3.50,SIMULATED
REC-20260109120327-8FE58A,2026-01-09,12:00,1,4.50,SIMULATED
REC-20260109124520-FA79D6,2026-01-09,12:00,2,9.50,SIMULATED
REC-20260109122236-E58733,2026-01-09,12:00,1,4.00,SIMULATED
REC-20260109123136-548294,2026-01-09,12:00,2,8.50,SIMULATED
REC-20260109124516-FD603F,2026-01-09,12:00,1,5.00,SIMULATED
REC-20260109123925-FC9C8D,2026-01-09,12:00,2,9.00,SIMULATED
REC-20260109122259-7C5F23,2026-01-09,12:00,1,3.50,SIMULATED
REC-20260109122121-0DF264,2026-01-09,12:00,1,4.00,SIMULATED
REC-20260109121341-5E0333,2026-01-09,12:00,2,8.00,SIMULATED
REC-20260109124656-63B931,2026-01-09,12:00,3,15.50,SIMULATED
REC-20260109123322-F1DFC0,2026-01-09,12:00,1,2.50,SIMULATED
REC-20260109122319-6AA213,2026-01-09,12:00,3,12.50,SIMULATED
REC-20260109123134-D97ECE,2026-01-09,12:00,1,4.50,SIMULATED
REC-20260109134957-89A41D,2026-01-09,13:00,3,11.00,SIMULATED
REC-20260109131631-0CA4C0,2026-01-09,13:00,1,6.00,SIMULATED
REC-20260109130104-6092B2,2026-01-09,13:00,2,8.00,SIMULATED
REC-20260109132351-3A1577,2026-01-09,13:00,1,2.50,SIMULATED
REC-20260109135406-318DD8,2026-01-09,13:00,1,4.50,SIMULATED
REC-20260109132548-A4B9CA,2026-01-09,13:00,2,9.00,SIMULATED
REC-20260109130717-62F763,2026-01-09,13:00,1,4.00,SIMULATED
REC-20260109130618-1CA3C7,2026-01-09,13:00,2,7.00,SIMULATED
REC-20260109131646-6F926F,2026-01-09,13:00,2,7.50,SIMULATED
REC-20260109132637-04B7DB,2026-01-09,13:00,1,5.00,SIMULATED
REC-20260109131218-76E912,2026-01-09,13:00,3,10.50,SIMULATED
REC-20260109131456-FD9E65,2026-01-09,13:00,1,3.00,SIMULATED
REC-20260109130708-02DD01,2026-01-09,13:00,2,8.00,SIMULATED
REC-20260109135914-CBFA65,2026-01-09,13:00,2,10.00,SIMULATED
REC-20260109143048-4E93B3,2026-01-09,14:00,1,5.50,SIMULATED
REC-20260109140238-189211,2026-01-09,14:00,2,8.00,SIMULATED
REC-20260109140224-D0B2B3,2026-01-09,14:00,1,3.50,SIMULATED
REC-20260109143110-168496,2026-01-09,14:00,2,8.00,SIMULATED
REC-20260109141746-53DDE3,2026-01-09,14:00,2,9.00,SIMULATED
REC-20260109142744-EF0BE7,2026-01-09,14:00,1,5.50,SIMULATED
REC-20260109145809-5C3106,2026-01-09,14:00,1,4.00,SIMULATED
REC-20260109141110-61A863,2026-01-09,14:00,1,4.50,SIMULATED
REC-20260109140537-D9E664,2026-01-09,14:00,3,13.50,SIMULATED
REC-20260109143935-58758C,2026-01-09,14:00,2,9.00,SIMULATED
REC-20260109144709-5E717E,2026-01-09,14:00,1,5.00,SIMULATED
REC-20260109142906-F4B7CC,2026-01-09,14:00,1,3.50,SIMULATED
REC-20260109144016-1AFB55,2026-01-09,14:00,1,3.00,SIMULATED
REC-20260109143531-5E4AAD,2026-01-09,14:00,1,4.00,SIMULATED
REC-20260109141256-8C3DD0,2026-01-09,14:00,1,5.50,SIMULATED
REC-20260109141754-864CEF,2026-01-09,14:00,1,5.00,SIMULATED
REC-20260109150443-EA04AB,2026-01-09,15:00,1,4.50,SIMULATED
REC-20260109151202-D414DE,2026-01-09,15:00,1,4.50,SIMULATED
REC-20260109150917-51BFE1,2026-01-09,15:00,2,8.50,SIMULATED
REC-20260109151226-1E362B,2026-01-09,15:00,1,5.50,SIMULATED
REC-20260109155838-621AC8,2026-01-09,15:00,1,5.00,SIMULATED
REC-20260109154511-C9DBDD,2026-01-09,15:00,1,4.50,SIMULATED
REC-20260109151048-C37014,2026-01-09,15:00,2,9.50,SIMULATED
REC-20260109151709-664E90,2026-01-09,15:00,3,13.50,SIMULATED
REC-20260109154746-4A5143,2026-01-09,15:00,1,5.00,SIMULATED
REC-20260109151048-98B9E1,2026-01-09,15:00,1,3.50,SIMULATED
REC-20260109154405-1D5F68,2026-01-09,15:00,1,4.50,SIMULATED
REC-20260109150752-3A5F3A,2026-01-09,15:00,1,4.50,SIMULATED
REC-20260109153210-A980AA,2026-01-09,15:00,3,14.50,SIMULATED
REC-20260109155448-C6C748,2026-01-09,15:00,2,7.00,SIMULATED
REC-20260109152032-EB12BD,2026-01-09,15:00,2,8.00,SIMULATED
REC-20260109165030-EF91BC,2026-01-09,16:00,1,2.50,SIMULATED
REC-20260109163740-35AC7F,2026-01-09,16:00,3,13.50,SIMULATED
REC-20260109162300-7BDD1B,2026-01-09,16:00,2,8.00,SIMULATED
REC-20260109163624-025B95,2026-01-09,16:00,3,13.50,SIMULATED
REC-20260109164236-267B9B,2026-01-09,16:00,3,13.00,SIMULATED
REC-20260109164635-6967B0,2026-01-09,16:00,3,13.00,SIMULATED
REC-20260109162033-AD1533,2026-01-09,16:00,1,4.50,SIMULATED
REC-20260109165016-4B75B6,2026-01-09,16:00,1,3.50,SIMULATED
REC-20260109164042-9CF363,2026-01-09,16:00,1,4.50,SIMULATED
REC-20260109162741-7E15C7,2026-01-09,16:00,1,5.00,SIMULATED
REC-20260109160848-B546C3,2026-01-09,16:00,2,7.50,SIMULATED
REC-20260109160040-8E8B6E,2026-01-09,16:00,1,4.50,SIMULATED
REC-20260109161150-E0CB64,2026-01-09,16:00,2,7.50,SIMULATED
REC-20260109164456-1612EA,2026-01-09,16:00,1,4.50,SIMULATED
REC-20260109164014-091BC8,2026-01-09,16:00,3,12.50,SIMULATED
REC-20260109170425-C3F3E0,2026-01-09,17:00,2,10.50,SIMULATED
REC-20260109175436-275CF3,2026-01-09,17:00,2,7.00,SIMULATED
REC-20260109171000-63FC19,2026-01-09,17:00,1,3.50,SIMULATED
REC-20260109170524-BB16C7,2026-01-09,17:00,1,6.00,SIMULATED
REC-20260109175055-BE4EE2,2026-01-09,17:00,1,4.00,SIMULATED
REC-20260109174533-DDFF0E,2026-01-09,17:00,1,4.50,SIMULATED
REC-20260109172331-C69BDD,2026-01-09,17:00,1,4.50,SIMULATED
REC-20260109174441-7AF857,2026-01-09,17:00,2,8.50,SIMULATED
REC-20260109175842-88AA62,2026-01-09,17:00,1,5.00,SIMULATED
REC-20260109170434-00A8F8,2026-01-09,17:00,1,5.50,SIMULATED
REC-20260109172246-C8EE00,2026-01-09,17:00,1,4.50,SIMULATED
REC-20260109170144-E149C5,2026-01-09,17:00,1,3.50,SIMULATED
REC-20260109172705-3380B8,2026-01-09,17:00,1,4.50,SIMULATED
REC-20260109174104-D5B42F,2026-01-09,17:00,1,5.00,SIMULATED
REC-20260109173625-51C2E4,2026-01-09,17:00,2,9.00,SIMULATED
REC-20260109171541-4D74A4,2026-01-09,17:00,1,4.00,SIMULATED
REC-20260110072209-3A453D,2026-01-10,07:00,1,4.50,SIMULATED
REC-20260110071408-22AD45,2026-01-10,07:00,1,4.50,SIMULATED
REC-20260110072936-8385DD,2026-01-10,07:00,4,17.50,SIMULATED
REC-20260110070551-E12397,2026-01-10,07:00,2,8.00,SIMULATED
REC-20260110075923-7CD362,2026-01-10,07:00,1,4.00,SIMULATED
REC-20260110071725-425244,2026-01-10,07:00,1,4.50,SIMULATED
REC-20260110075811-012AA3,2026-01-10,07:00,2,9.00,SIMULATED
REC-20260110072109-D813EE,2026-01-10,07:00,2,9.00,SIMULATED
REC-20260110075144-DC6981,2026-01-10,07:00,2,10.00,SIMULATED
REC-20260110073230-292476,2026-01-10,07:00,2,8.00,SIMULATED
REC-20260110070808-9B3A12,2026-01-10,07:00,2,9.50,SIMULATED
REC-20260110082149-38BFCD,2026-01-10,08:00,3,12.00,SIMULATED
REC-20260110085729-E61998,2026-01-10,08:00,1,5.00,SIMULATED
REC-20260110084633-D64475,2026-01-10,08:00,1,4.50,SIMULATED
REC-20260110082120-42A5D3,2026-01-10,08:00,1,3.50,SIMULATED
REC-20260110084131-EFB85F,2026-01-10,08:00,3,13.50,SIMULATED
REC-20260110081715-EBFA11,2026-01-10,08:00,1,4.50,SIMULATED
